	filename	event_label	onset	offset	start	name	original_label
2217	KUkAdM4Lazk_4.wav	BabyCry	9.17	9.29	4	KUkAdM4Lazk	BabyCry
2218	KUkAdM4Lazk_4.wav	Other	9.29	9.58	4	KUkAdM4Lazk	Other
2219	KUkAdM4Lazk_4.wav	BabyCry	9.58	9.68	4	KUkAdM4Lazk	BabyCry
2220	KUkAdM4Lazk_4.wav	Other	9.68	10.0	4	KUkAdM4Lazk	Other
2221	MaHYn7BD2s0_0.wav	Other	0.0	0.99	0	MaHYn7BD2s0	Other
2222	MaHYn7BD2s0_0.wav	BabyCry	0.99	2.62	0	MaHYn7BD2s0	BabyCry
2223	MaHYn7BD2s0_0.wav	Other	2.62	3.33	0	MaHYn7BD2s0	Other
2224	MaHYn7BD2s0_0.wav	BabyCry	3.33	4.47	0	MaHYn7BD2s0	BabyCry
2225	MaHYn7BD2s0_0.wav	Other	4.47	5.23	0	MaHYn7BD2s0	Other
2226	MaHYn7BD2s0_0.wav	BabyCry	5.23	6.43	0	MaHYn7BD2s0	BabyCry
2227	MaHYn7BD2s0_0.wav	Other	6.43	6.87	0	MaHYn7BD2s0	Other
2228	MaHYn7BD2s0_0.wav	BabyCry	6.87	8.51	0	MaHYn7BD2s0	BabyCry
2229	MaHYn7BD2s0_0.wav	Other	8.51	8.61	0	MaHYn7BD2s0	Other
2230	MaHYn7BD2s0_0.wav	BabyCry	8.61	10.0	0	MaHYn7BD2s0	BabyCry
2231	MJ30knV9GT0_8.wav	Other	0.0	7.77	8	MJ30knV9GT0	Other
2232	MJ30knV9GT0_8.wav	BabyCry	7.77	8.71	8	MJ30knV9GT0	BabyCry
2233	MJ30knV9GT0_8.wav	Other	8.71	10.0	8	MJ30knV9GT0	Other
2234	hrP48zzdJMo_20.wav	Other	0.0	8.56	20	hrP48zzdJMo	Other
2235	hrP48zzdJMo_20.wav	BabyCry	8.56	10.0	20	hrP48zzdJMo	BabyCry
2236	UznbhXLZ1Io_0.wav	Other	0.0	6.58	0	UznbhXLZ1Io	Other
2237	UznbhXLZ1Io_0.wav	BabyCry	6.58	7.92	0	UznbhXLZ1Io	BabyCry
2238	UznbhXLZ1Io_0.wav	Other	7.92	8.3	0	UznbhXLZ1Io	Other
2239	UznbhXLZ1Io_0.wav	BabyCry	8.3	8.46	0	UznbhXLZ1Io	BabyCry
2240	UznbhXLZ1Io_0.wav	Other	8.46	8.84	0	UznbhXLZ1Io	Other
2241	UznbhXLZ1Io_0.wav	BabyCry	8.84	9.01	0	UznbhXLZ1Io	BabyCry
2242	UznbhXLZ1Io_0.wav	Other	9.01	9.3	0	UznbhXLZ1Io	Other
2243	UznbhXLZ1Io_0.wav	BabyCry	9.3	9.8	0	UznbhXLZ1Io	BabyCry
2244	UznbhXLZ1Io_0.wav	Other	9.8	10.0	0	UznbhXLZ1Io	Other
2245	c8lMeglleBE_10.wav	Other	0.0	0.19	10	c8lMeglleBE	Other
2246	c8lMeglleBE_10.wav	BabyCry	0.19	1.95	10	c8lMeglleBE	BabyCry
2247	c8lMeglleBE_10.wav	Other	1.95	10.0	10	c8lMeglleBE	Other
2248	jOQNSWwmSns_3.wav	Other	0.0	6.93	3	jOQNSWwmSns	Other
2249	jOQNSWwmSns_3.wav	BabyCry	6.93	9.26	3	jOQNSWwmSns	BabyCry
2250	jOQNSWwmSns_3.wav	Other	9.26	10.0	3	jOQNSWwmSns	Other
2251	MJyL-OTTT78_50.wav	Other	0.0	0.06	50	MJyL-OTTT78	Other
2252	MJyL-OTTT78_50.wav	BabyCry	0.06	3.08	50	MJyL-OTTT78	BabyCry
2253	MJyL-OTTT78_50.wav	Other	3.08	3.25	50	MJyL-OTTT78	Other
2254	MJyL-OTTT78_50.wav	BabyCry	3.25	3.62	50	MJyL-OTTT78	BabyCry
2255	MJyL-OTTT78_50.wav	Other	3.62	4.14	50	MJyL-OTTT78	Other
2256	MJyL-OTTT78_50.wav	BabyCry	4.14	4.99	50	MJyL-OTTT78	BabyCry
2257	MJyL-OTTT78_50.wav	Other	4.99	5.53	50	MJyL-OTTT78	Other
2258	MJyL-OTTT78_50.wav	BabyCry	5.53	6.13	50	MJyL-OTTT78	BabyCry
2259	MJyL-OTTT78_50.wav	Other	6.13	6.26	50	MJyL-OTTT78	Other
2260	MJyL-OTTT78_50.wav	BabyCry	6.26	10.0	50	MJyL-OTTT78	BabyCry
2261	7oMLX-4ACek_10.wav	BabyCry	0.0	3.81	10	7oMLX-4ACek	BabyCry
2262	7oMLX-4ACek_10.wav	Other	3.81	4.18	10	7oMLX-4ACek	Other
2263	7oMLX-4ACek_10.wav	BabyCry	4.18	4.41	10	7oMLX-4ACek	BabyCry
2264	7oMLX-4ACek_10.wav	Other	4.41	4.83	10	7oMLX-4ACek	Other
2265	7oMLX-4ACek_10.wav	BabyCry	4.83	5.04	10	7oMLX-4ACek	BabyCry
2266	7oMLX-4ACek_10.wav	Other	5.04	5.34	10	7oMLX-4ACek	Other
2267	7oMLX-4ACek_10.wav	BabyCry	5.34	9.98	10	7oMLX-4ACek	BabyCry
2268	7oMLX-4ACek_10.wav	Other	9.98	10.0	10	7oMLX-4ACek	Other
2269	MrVe-R7Y5UA_30.wav	BabyCry	0.0	0.8	30	MrVe-R7Y5UA	BabyCry
2270	MrVe-R7Y5UA_30.wav	Other	0.8	1.04	30	MrVe-R7Y5UA	Other
2271	MrVe-R7Y5UA_30.wav	BabyCry	1.04	1.47	30	MrVe-R7Y5UA	BabyCry
2272	MrVe-R7Y5UA_30.wav	Other	1.47	1.75	30	MrVe-R7Y5UA	Other
2273	MrVe-R7Y5UA_30.wav	BabyCry	1.75	2.76	30	MrVe-R7Y5UA	BabyCry
2274	MrVe-R7Y5UA_30.wav	Other	2.76	3.14	30	MrVe-R7Y5UA	Other
2275	MrVe-R7Y5UA_30.wav	BabyCry	3.14	4.1	30	MrVe-R7Y5UA	BabyCry
2276	MrVe-R7Y5UA_30.wav	Other	4.1	4.61	30	MrVe-R7Y5UA	Other
2277	MrVe-R7Y5UA_30.wav	BabyCry	4.61	4.81	30	MrVe-R7Y5UA	BabyCry
2278	MrVe-R7Y5UA_30.wav	Other	4.81	10.0	30	MrVe-R7Y5UA	Other
2279	sPLbsz2VgRk_60.wav	BabyCry	0.0	1.41	60	sPLbsz2VgRk	BabyCry
2280	sPLbsz2VgRk_60.wav	Other	1.41	1.79	60	sPLbsz2VgRk	Other
2281	sPLbsz2VgRk_60.wav	BabyCry	1.79	1.98	60	sPLbsz2VgRk	BabyCry
2282	sPLbsz2VgRk_60.wav	Other	1.98	2.18	60	sPLbsz2VgRk	Other
2283	sPLbsz2VgRk_60.wav	BabyCry	2.18	2.39	60	sPLbsz2VgRk	BabyCry
2284	sPLbsz2VgRk_60.wav	Other	2.39	2.54	60	sPLbsz2VgRk	Other
2285	sPLbsz2VgRk_60.wav	BabyCry	2.54	4.03	60	sPLbsz2VgRk	BabyCry
2286	sPLbsz2VgRk_60.wav	Other	4.03	4.14	60	sPLbsz2VgRk	Other
2287	sPLbsz2VgRk_60.wav	BabyCry	4.14	8.21	60	sPLbsz2VgRk	BabyCry
2288	sPLbsz2VgRk_60.wav	Other	8.21	8.62	60	sPLbsz2VgRk	Other
2289	sPLbsz2VgRk_60.wav	BabyCry	8.62	10.0	60	sPLbsz2VgRk	BabyCry
2290	KIniz_bh6F0_30.wav	Other	0.0	6.13	30	KIniz_bh6F0	Other
2291	KIniz_bh6F0_30.wav	BabyCry	6.13	6.63	30	KIniz_bh6F0	BabyCry
2292	KIniz_bh6F0_30.wav	Other	6.63	8.57	30	KIniz_bh6F0	Other
2293	KIniz_bh6F0_30.wav	BabyCry	8.57	9.13	30	KIniz_bh6F0	BabyCry
2294	KIniz_bh6F0_30.wav	Other	9.13	9.71	30	KIniz_bh6F0	Other
2295	KIniz_bh6F0_30.wav	BabyCry	9.71	10.0	30	KIniz_bh6F0	BabyCry
2296	8e2u568PWNk_130.wav	BabyCry	0.0	0.49	130	8e2u568PWNk	BabyCry
2297	8e2u568PWNk_130.wav	Other	0.49	1.06	130	8e2u568PWNk	Other
2298	8e2u568PWNk_130.wav	BabyCry	1.06	1.95	130	8e2u568PWNk	BabyCry
2299	8e2u568PWNk_130.wav	Other	1.95	2.35	130	8e2u568PWNk	Other
2300	8e2u568PWNk_130.wav	BabyCry	2.35	3.43	130	8e2u568PWNk	BabyCry
2301	8e2u568PWNk_130.wav	Other	3.43	3.83	130	8e2u568PWNk	Other
2302	8e2u568PWNk_130.wav	BabyCry	3.83	5.17	130	8e2u568PWNk	BabyCry
2303	8e2u568PWNk_130.wav	Other	5.17	5.79	130	8e2u568PWNk	Other
2304	8e2u568PWNk_130.wav	BabyCry	5.79	6.59	130	8e2u568PWNk	BabyCry
2305	8e2u568PWNk_130.wav	Other	6.59	6.83	130	8e2u568PWNk	Other
2306	8e2u568PWNk_130.wav	BabyCry	6.83	7.63	130	8e2u568PWNk	BabyCry
2307	8e2u568PWNk_130.wav	Other	7.63	7.97	130	8e2u568PWNk	Other
2308	8e2u568PWNk_130.wav	BabyCry	7.97	9.61	130	8e2u568PWNk	BabyCry
2309	8e2u568PWNk_130.wav	Other	9.61	10.0	130	8e2u568PWNk	Other
2310	kpoDBzcWeSU_30.wav	BabyCry	0.0	6.44	30	kpoDBzcWeSU	BabyCry
2311	kpoDBzcWeSU_30.wav	Other	6.44	6.68	30	kpoDBzcWeSU	Other
2312	kpoDBzcWeSU_30.wav	BabyCry	6.68	9.64	30	kpoDBzcWeSU	BabyCry
2313	kpoDBzcWeSU_30.wav	Other	9.64	10.0	30	kpoDBzcWeSU	Other
2314	J2Csok7CkX4_6.wav	Other	0.0	3.05	6	J2Csok7CkX4	Other
2315	J2Csok7CkX4_6.wav	BabyCry	3.05	4.16	6	J2Csok7CkX4	BabyCry
2316	J2Csok7CkX4_6.wav	Other	4.16	10.0	6	J2Csok7CkX4	Other
2317	dKLxsqPkNBw_18.wav	Other	0.0	7.47	18	dKLxsqPkNBw	Other
2318	dKLxsqPkNBw_18.wav	BabyCry	7.47	8.96	18	dKLxsqPkNBw	BabyCry
2319	dKLxsqPkNBw_18.wav	Other	8.96	10.0	18	dKLxsqPkNBw	Other
2320	J35rYfbIPZ8_10.wav	Other	0.0	3.19	10	J35rYfbIPZ8	Other
2321	J35rYfbIPZ8_10.wav	BabyCry	3.19	3.39	10	J35rYfbIPZ8	BabyCry
2322	J35rYfbIPZ8_10.wav	Other	3.39	3.88	10	J35rYfbIPZ8	Other
2323	J35rYfbIPZ8_10.wav	BabyCry	3.88	4.14	10	J35rYfbIPZ8	BabyCry
2324	J35rYfbIPZ8_10.wav	Other	4.14	6.63	10	J35rYfbIPZ8	Other
2325	J35rYfbIPZ8_10.wav	BabyCry	6.63	7.72	10	J35rYfbIPZ8	BabyCry
2326	J35rYfbIPZ8_10.wav	Other	7.72	10.0	10	J35rYfbIPZ8	Other
2327	4fVlWqNolHE_30.wav	Other	0.0	3.89	30	4fVlWqNolHE	Other
2328	4fVlWqNolHE_30.wav	BabyCry	3.89	4.75	30	4fVlWqNolHE	BabyCry
2329	4fVlWqNolHE_30.wav	Other	4.75	6.42	30	4fVlWqNolHE	Other
2330	4fVlWqNolHE_30.wav	BabyCry	6.42	7.05	30	4fVlWqNolHE	BabyCry
2331	4fVlWqNolHE_30.wav	Other	7.05	10.0	30	4fVlWqNolHE	Other
2332	6wHFhrAqt5Q_23.wav	BabyCry	0.0	2.17	23	6wHFhrAqt5Q	BabyCry
2333	6wHFhrAqt5Q_23.wav	Other	2.17	2.34	23	6wHFhrAqt5Q	Other
2334	6wHFhrAqt5Q_23.wav	BabyCry	2.34	2.56	23	6wHFhrAqt5Q	BabyCry
2335	6wHFhrAqt5Q_23.wav	Other	2.56	7.04	23	6wHFhrAqt5Q	Other
2336	6wHFhrAqt5Q_23.wav	BabyCry	7.04	8.98	23	6wHFhrAqt5Q	BabyCry
2337	6wHFhrAqt5Q_23.wav	Other	8.98	10.0	23	6wHFhrAqt5Q	Other
2338	mRPZ84Ich-s_30.wav	BabyCry	0.0	0.39	30	mRPZ84Ich-s	BabyCry
2339	mRPZ84Ich-s_30.wav	Other	0.39	1.67	30	mRPZ84Ich-s	Other
2340	mRPZ84Ich-s_30.wav	BabyCry	1.67	2.56	30	mRPZ84Ich-s	BabyCry
2341	mRPZ84Ich-s_30.wav	Other	2.56	3.28	30	mRPZ84Ich-s	Other
2342	mRPZ84Ich-s_30.wav	BabyCry	3.28	3.69	30	mRPZ84Ich-s	BabyCry
2343	mRPZ84Ich-s_30.wav	Other	3.69	5.15	30	mRPZ84Ich-s	Other
2344	mRPZ84Ich-s_30.wav	BabyCry	5.15	5.54	30	mRPZ84Ich-s	BabyCry
2345	mRPZ84Ich-s_30.wav	Other	5.54	5.84	30	mRPZ84Ich-s	Other
2346	mRPZ84Ich-s_30.wav	BabyCry	5.84	6.82	30	mRPZ84Ich-s	BabyCry
2347	mRPZ84Ich-s_30.wav	Other	6.82	8.63	30	mRPZ84Ich-s	Other
2348	mRPZ84Ich-s_30.wav	BabyCry	8.63	9.18	30	mRPZ84Ich-s	BabyCry
2349	mRPZ84Ich-s_30.wav	Other	9.18	9.44	30	mRPZ84Ich-s	Other
2350	mRPZ84Ich-s_30.wav	BabyCry	9.44	10.0	30	mRPZ84Ich-s	BabyCry
2351	7USy-jxSsUg_30.wav	BabyCry	0.0	8.06	30	7USy-jxSsUg	BabyCry
2352	7USy-jxSsUg_30.wav	Other	8.06	10.0	30	7USy-jxSsUg	Other
2353	MkjV5nNbT78_30.wav	Other	0.0	2.06	30	MkjV5nNbT78	Other
2354	MkjV5nNbT78_30.wav	BabyCry	2.06	2.21	30	MkjV5nNbT78	BabyCry
2355	MkjV5nNbT78_30.wav	Other	2.21	2.71	30	MkjV5nNbT78	Other
2356	MkjV5nNbT78_30.wav	BabyCry	2.71	2.83	30	MkjV5nNbT78	BabyCry
2357	MkjV5nNbT78_30.wav	Other	2.83	3.42	30	MkjV5nNbT78	Other
2358	MkjV5nNbT78_30.wav	BabyCry	3.42	3.86	30	MkjV5nNbT78	BabyCry
2359	MkjV5nNbT78_30.wav	Other	3.86	4.61	30	MkjV5nNbT78	Other
2360	MkjV5nNbT78_30.wav	BabyCry	4.61	4.95	30	MkjV5nNbT78	BabyCry
2361	MkjV5nNbT78_30.wav	Other	4.95	5.69	30	MkjV5nNbT78	Other
2362	MkjV5nNbT78_30.wav	BabyCry	5.69	6.02	30	MkjV5nNbT78	BabyCry
2363	MkjV5nNbT78_30.wav	Other	6.02	6.17	30	MkjV5nNbT78	Other
2364	MkjV5nNbT78_30.wav	BabyCry	6.17	8.73	30	MkjV5nNbT78	BabyCry
2365	MkjV5nNbT78_30.wav	Other	8.73	10.0	30	MkjV5nNbT78	Other
2366	K9pCtAKILWA_30.wav	Other	0.0	1.29	30	K9pCtAKILWA	Other
2367	K9pCtAKILWA_30.wav	BabyCry	1.29	3.59	30	K9pCtAKILWA	BabyCry
2368	K9pCtAKILWA_30.wav	Other	3.59	3.95	30	K9pCtAKILWA	Other
2369	K9pCtAKILWA_30.wav	BabyCry	3.95	5.67	30	K9pCtAKILWA	BabyCry
2370	K9pCtAKILWA_30.wav	Other	5.67	10.0	30	K9pCtAKILWA	Other
2371	N1cTKfsnr0c_30.wav	BabyCry	0.0	3.16	30	N1cTKfsnr0c	BabyCry
2372	N1cTKfsnr0c_30.wav	Other	3.16	4.53	30	N1cTKfsnr0c	Other
2373	N1cTKfsnr0c_30.wav	BabyCry	4.53	6.26	30	N1cTKfsnr0c	BabyCry
2374	N1cTKfsnr0c_30.wav	Other	6.26	6.89	30	N1cTKfsnr0c	Other
2375	N1cTKfsnr0c_30.wav	BabyCry	6.89	8.35	30	N1cTKfsnr0c	BabyCry
2376	N1cTKfsnr0c_30.wav	Other	8.35	9.78	30	N1cTKfsnr0c	Other
2377	N1cTKfsnr0c_30.wav	BabyCry	9.78	10.0	30	N1cTKfsnr0c	BabyCry
2378	2QNoap2ntbQ_450.wav	Other	0.0	6.01	450	2QNoap2ntbQ	Other
2379	2QNoap2ntbQ_450.wav	BabyCry	6.01	9.53	450	2QNoap2ntbQ	BabyCry
2380	2QNoap2ntbQ_450.wav	Other	9.53	10.0	450	2QNoap2ntbQ	Other
2381	6Xih-QqZEPk_320.wav	Other	0.0	4.09	320	6Xih-QqZEPk	Other
2382	6Xih-QqZEPk_320.wav	BabyCry	4.09	5.28	320	6Xih-QqZEPk	BabyCry
2383	6Xih-QqZEPk_320.wav	Other	5.28	10.0	320	6Xih-QqZEPk	Other
2384	UrLAB1iL3EA_0.wav	Other	0.0	0.43	0	UrLAB1iL3EA	Other
2385	UrLAB1iL3EA_0.wav	BabyCry	0.43	0.72	0	UrLAB1iL3EA	BabyCry
2386	UrLAB1iL3EA_0.wav	Other	0.72	0.94	0	UrLAB1iL3EA	Other
2387	UrLAB1iL3EA_0.wav	BabyCry	0.94	1.99	0	UrLAB1iL3EA	BabyCry
2388	UrLAB1iL3EA_0.wav	Other	1.99	2.3	0	UrLAB1iL3EA	Other
2389	UrLAB1iL3EA_0.wav	BabyCry	2.3	3.08	0	UrLAB1iL3EA	BabyCry
2390	UrLAB1iL3EA_0.wav	Other	3.08	3.34	0	UrLAB1iL3EA	Other
2391	UrLAB1iL3EA_0.wav	BabyCry	3.34	4.1	0	UrLAB1iL3EA	BabyCry
2392	UrLAB1iL3EA_0.wav	Other	4.1	4.62	0	UrLAB1iL3EA	Other
2393	UrLAB1iL3EA_0.wav	BabyCry	4.62	5.16	0	UrLAB1iL3EA	BabyCry
2394	UrLAB1iL3EA_0.wav	Other	5.16	5.38	0	UrLAB1iL3EA	Other
2395	UrLAB1iL3EA_0.wav	BabyCry	5.38	6.41	0	UrLAB1iL3EA	BabyCry
2396	UrLAB1iL3EA_0.wav	Other	6.41	6.55	0	UrLAB1iL3EA	Other
2397	UrLAB1iL3EA_0.wav	BabyCry	6.55	7.11	0	UrLAB1iL3EA	BabyCry
2398	UrLAB1iL3EA_0.wav	Other	7.11	7.35	0	UrLAB1iL3EA	Other
2399	UrLAB1iL3EA_0.wav	BabyCry	7.35	10.0	0	UrLAB1iL3EA	BabyCry
2400	FcFuihG0uCg_30.wav	Other	0.0	0.87	30	FcFuihG0uCg	Other
2401	FcFuihG0uCg_30.wav	BabyCry	0.87	2.02	30	FcFuihG0uCg	BabyCry
2402	FcFuihG0uCg_30.wav	Other	2.02	2.79	30	FcFuihG0uCg	Other
2403	FcFuihG0uCg_30.wav	BabyCry	2.79	4.45	30	FcFuihG0uCg	BabyCry
2404	FcFuihG0uCg_30.wav	Other	4.45	5.24	30	FcFuihG0uCg	Other
2405	FcFuihG0uCg_30.wav	BabyCry	5.24	5.55	30	FcFuihG0uCg	BabyCry
2406	FcFuihG0uCg_30.wav	Other	5.55	10.0	30	FcFuihG0uCg	Other
2407	78yrwc9y1ik_10.wav	Other	0.0	8.03	10	78yrwc9y1ik	Other
2408	78yrwc9y1ik_10.wav	BabyCry	8.03	10.0	10	78yrwc9y1ik	BabyCry
2409	KYwLCuV7VCU_20.wav	BabyCry	0.0	7.78	20	KYwLCuV7VCU	BabyCry
2410	KYwLCuV7VCU_20.wav	Other	7.78	10.0	20	KYwLCuV7VCU	Other
2411	hCxT_zarEMI_5.wav	Other	0.0	0.19	5	hCxT_zarEMI	Other
2412	hCxT_zarEMI_5.wav	BabyCry	0.19	0.99	5	hCxT_zarEMI	BabyCry
2413	hCxT_zarEMI_5.wav	Other	0.99	1.16	5	hCxT_zarEMI	Other
2414	hCxT_zarEMI_5.wav	BabyCry	1.16	2.02	5	hCxT_zarEMI	BabyCry
2415	hCxT_zarEMI_5.wav	Other	2.02	2.18	5	hCxT_zarEMI	Other
2416	hCxT_zarEMI_5.wav	BabyCry	2.18	3.71	5	hCxT_zarEMI	BabyCry
2417	hCxT_zarEMI_5.wav	Other	3.71	3.9	5	hCxT_zarEMI	Other
2418	hCxT_zarEMI_5.wav	BabyCry	3.9	5.51	5	hCxT_zarEMI	BabyCry
2419	hCxT_zarEMI_5.wav	Other	5.51	5.64	5	hCxT_zarEMI	Other
2420	hCxT_zarEMI_5.wav	BabyCry	5.64	6.32	5	hCxT_zarEMI	BabyCry
2421	hCxT_zarEMI_5.wav	Other	6.32	6.53	5	hCxT_zarEMI	Other
2422	hCxT_zarEMI_5.wav	BabyCry	6.53	7.21	5	hCxT_zarEMI	BabyCry
2423	hCxT_zarEMI_5.wav	Other	7.21	7.44	5	hCxT_zarEMI	Other
2424	hCxT_zarEMI_5.wav	BabyCry	7.44	8.14	5	hCxT_zarEMI	BabyCry
2425	hCxT_zarEMI_5.wav	Other	8.14	8.4	5	hCxT_zarEMI	Other
2426	hCxT_zarEMI_5.wav	BabyCry	8.4	9.15	5	hCxT_zarEMI	BabyCry
2427	hCxT_zarEMI_5.wav	Other	9.15	9.3	5	hCxT_zarEMI	Other
2428	hCxT_zarEMI_5.wav	BabyCry	9.3	9.81	5	hCxT_zarEMI	BabyCry
2429	hCxT_zarEMI_5.wav	Other	9.81	10.0	5	hCxT_zarEMI	Other
2430	cCLtbpDlMIg_20.wav	Other	0.0	7.19	20	cCLtbpDlMIg	Other
2431	cCLtbpDlMIg_20.wav	BabyCry	7.19	9.85	20	cCLtbpDlMIg	BabyCry
2432	cCLtbpDlMIg_20.wav	Other	9.85	10.0	20	cCLtbpDlMIg	Other
2433	2OHsowwcOF8_50.wav	BabyCry	0.0	6.4	50	2OHsowwcOF8	BabyCry
2434	2OHsowwcOF8_50.wav	Other	6.4	6.67	50	2OHsowwcOF8	Other
2435	2OHsowwcOF8_50.wav	BabyCry	6.67	9.39	50	2OHsowwcOF8	BabyCry
2436	2OHsowwcOF8_50.wav	Other	9.39	9.5	50	2OHsowwcOF8	Other
2437	2OHsowwcOF8_50.wav	BabyCry	9.5	10.0	50	2OHsowwcOF8	BabyCry
2438	vWypE7LFG58_30.wav	Other	0.0	5.83	30	vWypE7LFG58	Other
2439	vWypE7LFG58_30.wav	BabyCry	5.83	6.52	30	vWypE7LFG58	BabyCry
2440	vWypE7LFG58_30.wav	Other	6.52	10.0	30	vWypE7LFG58	Other
2441	ijZn2LW4q1k_470.wav	Other	0.0	9.71	470	ijZn2LW4q1k	Other
2442	ijZn2LW4q1k_470.wav	BabyCry	9.71	10.0	470	ijZn2LW4q1k	BabyCry
2443	LJtqs05z4fI_200.wav	Other	0.0	3.93	200	LJtqs05z4fI	Other
2444	LJtqs05z4fI_200.wav	BabyCry	3.93	4.16	200	LJtqs05z4fI	BabyCry
2445	LJtqs05z4fI_200.wav	Other	4.16	4.6	200	LJtqs05z4fI	Other
2446	LJtqs05z4fI_200.wav	BabyCry	4.6	4.96	200	LJtqs05z4fI	BabyCry
2447	LJtqs05z4fI_200.wav	Other	4.96	5.24	200	LJtqs05z4fI	Other
2448	LJtqs05z4fI_200.wav	BabyCry	5.24	5.66	200	LJtqs05z4fI	BabyCry
2449	LJtqs05z4fI_200.wav	Other	5.66	6.17	200	LJtqs05z4fI	Other
2450	LJtqs05z4fI_200.wav	BabyCry	6.17	6.39	200	LJtqs05z4fI	BabyCry
2451	LJtqs05z4fI_200.wav	Other	6.39	6.94	200	LJtqs05z4fI	Other
2452	LJtqs05z4fI_200.wav	BabyCry	6.94	7.18	200	LJtqs05z4fI	BabyCry
2453	LJtqs05z4fI_200.wav	Other	7.18	7.62	200	LJtqs05z4fI	Other
2454	LJtqs05z4fI_200.wav	BabyCry	7.62	7.88	200	LJtqs05z4fI	BabyCry
2455	LJtqs05z4fI_200.wav	Other	7.88	10.0	200	LJtqs05z4fI	Other
2456	Rl8gLsg7d_0_30.wav	Other	0.0	2.61	30	Rl8gLsg7d_0	Other
2457	Rl8gLsg7d_0_30.wav	BabyCry	2.61	6.42	30	Rl8gLsg7d_0	BabyCry
2458	Rl8gLsg7d_0_30.wav	Other	6.42	10.0	30	Rl8gLsg7d_0	Other
2459	m_JqtGvyftI_9.wav	Other	0.0	3.35	9	m_JqtGvyftI	Other
2460	m_JqtGvyftI_9.wav	BabyCry	3.35	3.93	9	m_JqtGvyftI	BabyCry
2461	m_JqtGvyftI_9.wav	Other	3.93	4.41	9	m_JqtGvyftI	Other
2462	m_JqtGvyftI_9.wav	BabyCry	4.41	5.57	9	m_JqtGvyftI	BabyCry
2463	m_JqtGvyftI_9.wav	Other	5.57	5.67	9	m_JqtGvyftI	Other
2464	m_JqtGvyftI_9.wav	BabyCry	5.67	6.51	9	m_JqtGvyftI	BabyCry
2465	m_JqtGvyftI_9.wav	Other	6.51	10.0	9	m_JqtGvyftI	Other
2466	4V3TFiHFqDc_120.wav	Other	0.0	0.7	120	4V3TFiHFqDc	Other
2467	4V3TFiHFqDc_120.wav	BabyCry	0.7	1.97	120	4V3TFiHFqDc	BabyCry
2468	4V3TFiHFqDc_120.wav	Other	1.97	3.22	120	4V3TFiHFqDc	Other
2469	4V3TFiHFqDc_120.wav	BabyCry	3.22	4.73	120	4V3TFiHFqDc	BabyCry
2470	4V3TFiHFqDc_120.wav	Other	4.73	4.91	120	4V3TFiHFqDc	Other
2471	4V3TFiHFqDc_120.wav	BabyCry	4.91	6.8	120	4V3TFiHFqDc	BabyCry
2472	4V3TFiHFqDc_120.wav	Other	6.8	6.91	120	4V3TFiHFqDc	Other
2473	4V3TFiHFqDc_120.wav	BabyCry	6.91	8.29	120	4V3TFiHFqDc	BabyCry
2474	4V3TFiHFqDc_120.wav	Other	8.29	10.0	120	4V3TFiHFqDc	Other
2475	ptHxsI2bt5g_120.wav	Other	0.0	0.48	120	ptHxsI2bt5g	Other
2476	ptHxsI2bt5g_120.wav	BabyCry	0.48	1.98	120	ptHxsI2bt5g	BabyCry
2477	ptHxsI2bt5g_120.wav	Other	1.98	6.72	120	ptHxsI2bt5g	Other
2478	ptHxsI2bt5g_120.wav	BabyCry	6.72	9.76	120	ptHxsI2bt5g	BabyCry
2479	ptHxsI2bt5g_120.wav	Other	9.76	10.0	120	ptHxsI2bt5g	Other
2480	W_a4XTwzcmg_15.wav	BabyCry	0.0	0.32	15	W_a4XTwzcmg	BabyCry
2481	W_a4XTwzcmg_15.wav	Other	0.32	0.71	15	W_a4XTwzcmg	Other
2482	W_a4XTwzcmg_15.wav	BabyCry	0.71	1.01	15	W_a4XTwzcmg	BabyCry
2483	W_a4XTwzcmg_15.wav	Other	1.01	1.26	15	W_a4XTwzcmg	Other
2484	W_a4XTwzcmg_15.wav	BabyCry	1.26	2.59	15	W_a4XTwzcmg	BabyCry
2485	W_a4XTwzcmg_15.wav	Other	2.59	2.86	15	W_a4XTwzcmg	Other
2486	W_a4XTwzcmg_15.wav	BabyCry	2.86	3.7	15	W_a4XTwzcmg	BabyCry
2487	W_a4XTwzcmg_15.wav	Other	3.7	3.96	15	W_a4XTwzcmg	Other
2488	W_a4XTwzcmg_15.wav	BabyCry	3.96	5.03	15	W_a4XTwzcmg	BabyCry
2489	W_a4XTwzcmg_15.wav	Other	5.03	5.3	15	W_a4XTwzcmg	Other
2490	W_a4XTwzcmg_15.wav	BabyCry	5.3	6.33	15	W_a4XTwzcmg	BabyCry
2491	W_a4XTwzcmg_15.wav	Other	6.33	6.6	15	W_a4XTwzcmg	Other
2492	W_a4XTwzcmg_15.wav	BabyCry	6.6	7.37	15	W_a4XTwzcmg	BabyCry
2493	W_a4XTwzcmg_15.wav	Other	7.37	7.62	15	W_a4XTwzcmg	Other
2494	W_a4XTwzcmg_15.wav	BabyCry	7.62	8.72	15	W_a4XTwzcmg	BabyCry
2495	W_a4XTwzcmg_15.wav	Other	8.72	9.0	15	W_a4XTwzcmg	Other
2496	W_a4XTwzcmg_15.wav	BabyCry	9.0	9.87	15	W_a4XTwzcmg	BabyCry
